type,local_X,local_Y,local_Z,phi_rad,phi_deg,radial_distance
center,1156.4472163070213,-1.8580158894628575e-13,0.0,0,0,0
edge,923.9859524705632,-1.8580158894628575e-13,0.0,0.0,0.0,23.2461263836458 
edge,926.886056878076,-74.58894218852683,0.0,0.3141592653589793,18.0,24.137488729187414 
edge,937.3461353005089,-159.18625328317893,0.0,0.6283185307179586,36.0,27.08238300677372 
edge,978.1583241645507,-245.39360776573182,0.0,0.9424777960769379,54.0,30.33231804423646 
edge,1061.747712722838,-291.4551031597106,0.0,1.2566370614359172,72.0,30.645403103390265 
edge,1156.4472163070213,-294.15000000000015,0.0,1.5707963267948966,90.0,29.415 
edge,1252.0195507417648,-294.1414002992166,0.0,1.8849555921538759,108.0,30.927857099917276 
edge,1346.4051901290927,-261.45472081803587,0.0,2.199114857512855,126.0,32.31758079693215 
edge,1402.8629559761598,-179.03151443952697,0.0,2.5132741228718345,144.0,30.458660495694676 
edge,1409.4134039171486,-82.19369683547893,0.0,2.827433388230814,162.0,26.598439028161913 
edge,1409.4134039171486,6.195071297262402e-15,0.0,3.141592653589793,180.0,25.296618761012724 
edge,1409.4134039171486,82.19369683547856,0.0,3.4557519189487724,198.0,26.598439028161913 
edge,1402.8629559761598,179.03151443952663,0.0,3.7699111843077517,216.0,30.458660495694676 
edge,1346.4051901290927,261.4547208180355,0.0,4.084070449666731,234.0,32.31758079693215 
edge,1252.0195507417648,294.14140029921623,0.0,4.39822971502571,252.0,30.927857099917276 
edge,1156.4472163070213,294.1499999999998,0.0,4.71238898038469,270.0,29.415 
edge,1061.747712722838,291.45510315971023,0.0,5.026548245743669,288.0,30.645403103390265 
edge,978.1583241645507,245.39360776573147,0.0,5.340707511102648,306.0,30.33231804423646 
edge,937.3461353005089,159.1862532831786,0.0,5.654866776461628,324.0,27.08238300677372 
edge,926.886056878076,74.58894218852646,0.0,5.969026041820607,342.0,24.137488729187414 
