type,local_X,local_Y,local_Z,phi_rad,phi_deg,radial_distance
center,1146.2267573135614,-2.3780271919869157e-13,-1.1368683772161603e-12,0,0,0
edge,901.6122985254577,-1.467644311794288e-13,0.0,0.0,0.0,24.461445878810366 
edge,905.8578737912969,-78.10058461789707,-6.543540209867364e-13,0.3141592653589793,18.0,25.273880090598908 
edge,920.5426910731908,-163.9690720168084,-3.0530259789965696e-13,0.6283185307179586,36.0,27.896084731166347 
edge,965.4328134528009,-248.84151566063053,-2.81165493779711e-13,0.9424777960769379,54.0,30.758502898061785 
edge,1051.1936692490608,-292.4817706230393,-2.743148635675266e-13,1.2566370614359172,72.0,30.75335330884474 
edge,1146.2267573135612,-294.15000000000026,-2.743148635675266e-13,1.5707963267948966,90.0,29.415 
edge,1241.8018859604708,-294.15000000000026,-3.0622742744948917e-13,1.8849555921538759,108.0,30.92876132596863 
edge,1357.2850422632187,-290.49680757036174,-2.224523866784051e-13,2.199114857512855,126.0,35.90738014036423 
edge,1455.0366757399659,-224.36353880664996,-1.9494962574143825e-13,2.5132741228718345,144.0,38.17100513012011 
edge,1483.608581392582,-109.62199979425955,-6.543540209867364e-13,2.827433388230814,162.0,35.47442431636908 
edge,1483.608581392582,-4.4445526828084127e-13,-6.543540209867364e-13,3.141592653589793,180.0,33.73818240790206 
edge,1483.608581392582,109.62199979425877,-6.543540209867364e-13,3.4557519189487724,198.0,35.474424316369074 
edge,1455.036675739966,224.36353880664916,-1.9494962574143825e-13,3.7699111843077517,216.0,38.171005130120115 
edge,1357.2850422632189,290.49680757036106,-2.224523866784051e-13,4.084070449666731,234.0,35.90738014036423 
edge,1241.801885960471,294.1499999999997,-3.0622742744948917e-13,4.39822971502571,252.0,30.92876132596863 
edge,1146.2267573135616,294.14999999999975,-2.743148635675266e-13,4.71238898038469,270.0,29.415 
edge,1051.193669249061,292.48177062303887,-2.743148635675266e-13,5.026548245743669,288.0,30.75335330884474 
edge,965.4328134528012,248.8415156606302,-2.81165493779711e-13,5.340707511102648,306.0,30.758502898061778 
edge,920.5426910731909,163.96907201680813,-3.0530259789965696e-13,5.654866776461628,324.0,27.896084731166347 
edge,905.8578737912969,78.10058461789683,-6.543540209867364e-13,5.969026041820607,342.0,25.273880090598915 
