type,local_X,local_Y,local_Z,phi_rad,phi_deg,radial_distance
center,902.5671232428433,-5.666819333156098e-14,0.0,0,0,0
edge,745.6871232426682,0.0,-1.4210854715202004e-13,0.0,0.0,15.68800000001751 
edge,745.6871232426682,-50.97340194507531,-1.4210854715202004e-13,0.3141592653589793,18.0,16.495339373868347 
edge,745.6871232426682,-113.97999179360835,-1.4210854715202004e-13,0.6283185307179586,36.0,19.39143443103835 
edge,761.5097933229179,-194.14875865172291,-1.4210854715202004e-13,0.9424777960769379,54.0,23.998106344072994 
edge,818.7125917408259,-258.07771112130285,-1.4210854715202004e-13,1.2566370614359172,72.0,27.135896416192598 
edge,902.5671232428433,-282.380000000008,-1.4210854715202004e-13,1.5707963267948966,90.0,28.238000000000792 
edge,986.42165474496,-258.0777111216084,-1.4210854715202004e-13,1.8849555921538759,108.0,27.13589641622473 
edge,1043.6244531630687,-194.1487586521356,-1.4210854715202004e-13,2.199114857512855,126.0,23.998106344124004 
edge,1059.447123242853,-113.97999179348818,-1.4210854715202004e-13,2.5132741228718345,144.0,19.391434431017892 
edge,1059.447123242853,-50.973401945021536,-1.4210854715202004e-13,2.827433388230814,162.0,16.49533937385094 
edge,1059.4471232428532,0.0,-3.7099655135993496e-11,3.141592653589793,180.0,15.688000000000983 
edge,1059.447123242853,50.973401945021436,-1.4210854715202004e-13,3.4557519189487724,198.0,16.49533937385094 
edge,1059.447123242853,113.97999179348808,-1.4210854715202004e-13,3.7699111843077517,216.0,19.391434431017892 
edge,1043.6244531630687,194.14875865213546,-1.4210854715202004e-13,4.084070449666731,234.0,23.998106344124004 
edge,986.42165474496,258.0777111216083,-1.4210854715202004e-13,4.39822971502571,252.0,27.13589641622473 
edge,902.5671232428433,282.38000000000784,-1.4210854715202004e-13,4.71238898038469,270.0,28.238000000000792 
edge,818.7125917408259,258.0777111213027,-1.4210854715202004e-13,5.026548245743669,288.0,27.135896416192598 
edge,761.5097933229179,194.14875865172277,-1.4210854715202004e-13,5.340707511102648,306.0,23.998106344072994 
edge,745.6871232426682,113.97999179360824,-1.4210854715202004e-13,5.654866776461628,324.0,19.39143443103835 
edge,745.6871232426682,50.9734019450752,-1.4210854715202004e-13,5.969026041820607,342.0,16.495339373868347 
